price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_basement_num
497000.0,2,1.0,770,3325,1.0,0.0,0.0,3,7,770,1918,0.0,98122,47.6102,-122.29899999999999,960,4800,0.0
790000.0,4,2.5,3020,36893,2.0,0.0,0.0,3,9,3020,1986,2007.0,98077,47.768,-122.09200000000001,3020,36444,0.0
690000.0,3,2.0,1890,6620,1.0,0.0,3.0,4,8,1890,1954,0.0,98125,47.7016,-122.274,2590,7188,0.0
200000.0,3,1.0,930,7590,1.0,0.0,0.0,3,6,820,1943,0.0,98166,47.4802,-122.335,1220,7590,110.0
638000.0,3,2.0,1660,3729,1.0,0.0,0.0,5,7,970,1922,0.0,98116,47.5741,-122.414,1560,3729,690.0
205000.0,3,1.0,1300,9880,1.0,0.0,0.0,4,7,1300,1959,0.0,98003,47.3352,-122.29700000000001,2140,9600,0.0
400000.0,3,1.0,1050,6000,1.0,0.0,0.0,3,7,1050,1952,0.0,98116,47.5709,-122.40100000000001,1720,6000,0.0
400000.0,4,2.0,1420,9301,1.0,0.0,0.0,4,7,1420,1963,0.0,98008,47.6325,-122.12100000000001,1530,8075,0.0
525000.0,3,3.5,1370,1764,2.0,0.0,0.0,3,8,1180,2000,0.0,98119,47.6511,-122.368,1400,1398,190.0
304000.0,2,1.5,950,676,2.0,0.0,0.0,3,7,850,2003,0.0,98144,47.6005,-122.306,950,1280,100.0
980000.0,4,3.0,3680,5854,1.0,0.0,3.0,3,10,2060,1967,0.0,98199,47.6327,-122.395,3140,5000,1620.0
349000.0,4,2.5,1830,4694,2.0,0.0,0.0,3,7,1830,2003,0.0,98038,47.3573,-122.016,1830,5175,0.0
445000.0,2,1.0,950,4800,1.0,0.0,0.0,3,6,950,1941,0.0,98144,47.5864,-122.301,1420,5400,0.0
1880000.0,4,5.0,5810,7440,2.0,0.0,0.0,3,10,3790,2004,0.0,98033,47.6878,-122.212,3010,7200,2020.0
256000.0,3,1.0,880,5375,1.0,0.0,0.0,4,5,880,1924,0.0,98055,47.4858,-122.20200000000001,980,4838,0.0
365000.0,2,1.0,920,6600,1.0,0.0,0.0,4,6,920,1910,0.0,98118,47.5572,-122.28200000000001,1370,5500,0.0
275000.0,3,2.5,1480,15639,2.0,0.0,0.0,3,8,1480,1987,0.0,98045,47.4723,-121.74600000000001,1480,16454,0.0
345000.0,4,2.5,1983,6002,2.0,0.0,0.0,3,9,1983,2012,0.0,98092,47.3281,-122.164,2502,4750,0.0
575000.0,3,2.5,3240,33661,2.0,0.0,0.0,3,8,3240,2001,0.0,98059,47.4785,-122.095,1870,43560,0.0
712000.0,3,1.0,1250,4620,1.5,0.0,0.0,4,7,1150,1900,0.0,98103,47.651,-122.34100000000001,1900,4400,100.0
467000.0,4,2.75,2170,5024,2.0,0.0,0.0,3,8,2170,2012,0.0,98059,47.495,-122.145,2460,5024,0.0
420000.0,3,1.75,1444,249126,1.5,0.0,0.0,3,7,1444,2008,0.0,98070,47.4104,-122.486,1760,224770,0.0
534000.0,4,1.75,2040,2750,1.5,0.0,0.0,4,6,1260,1926,0.0,98105,47.6698,-122.3,1940,3750,780.0
499950.0,3,1.0,1870,4984,1.0,0.0,0.0,3,7,1120,1955,0.0,98116,47.5771,-122.391,1650,5750,750.0
150000.0,2,1.0,1250,5208,1.0,0.0,0.0,3,7,1050,1951,0.0,98002,47.3063,-122.219,1030,5354,200.0
765000.0,3,2.5,2310,11993,2.0,0.0,0.0,3,9,2310,1988,0.0,98006,47.5438,-122.139,2830,10031,0.0
339950.0,3,1.75,1330,12092,1.0,0.0,0.0,4,6,720,1981,0.0,98168,47.5102,-122.324,1770,11770,610.0
1390000.0,3,3.5,4240,21578,2.0,0.0,0.0,3,10,3500,1994,0.0,98040,47.5614,-122.215,3120,16440,740.0
410000.0,3,2.25,1800,36704,1.0,0.0,0.0,4,8,1360,1978,0.0,98027,47.4688,-122.01299999999999,2730,36404,440.0
560000.0,3,2.0,1300,6000,1.0,0.0,0.0,5,7,1300,1943,0.0,98136,47.5482,-122.39200000000001,1230,6000,0.0
463000.0,4,2.5,1980,6660,2.0,0.0,0.0,4,7,1980,1974,0.0,98034,47.7158,-122.167,1980,7150,0.0
695000.0,3,2.0,2560,6800,1.0,0.0,1.0,4,8,1380,1952,0.0,98136,47.5506,-122.395,1780,6800,1180.0
620000.0,2,1.0,1430,3000,1.5,0.0,0.0,3,7,1300,1929,0.0,98112,47.6415,-122.303,1750,4000,130.0
750000.0,5,2.5,3240,9960,1.0,0.0,1.0,3,8,2020,1958,0.0,98008,47.5858,-122.11200000000001,2730,10400,1220.0
375000.0,3,1.75,1330,9417,1.0,0.0,0.0,5,6,710,1936,0.0,98125,47.7231,-122.301,1690,7937,620.0
349500.0,3,1.75,1260,7128,1.0,0.0,0.0,4,7,1260,1969,0.0,98034,47.7263,-122.205,1330,7326,0.0
379950.0,3,1.75,2040,12065,1.0,0.0,0.0,3,8,2040,1987,0.0,98038,47.3756,-122.044,2010,11717,0.0
480000.0,3,1.0,1160,8800,1.0,0.0,0.0,4,7,1160,1959,0.0,98008,47.6112,-122.12799999999999,1750,8400,0.0
272750.0,4,1.5,1800,8786,1.0,0.0,0.0,3,7,1330,1966,0.0,98146,47.4982,-122.345,1780,8664,470.0
708000.0,4,2.5,3090,5600,2.0,0.0,0.0,3,9,3090,2005,0.0,98075,47.597,-121.979,3080,5788,0.0
675000.0,4,2.5,2620,6114,2.0,0.0,0.0,3,9,2620,2011,0.0,98029,47.5603,-122.01299999999999,2620,5808,0.0
488000.0,5,2.0,2020,5000,1.5,0.0,0.0,4,7,2020,1938,0.0,98117,47.6949,-122.37,1510,6600,0.0
745000.0,4,2.5,3130,10860,2.0,0.0,0.0,3,10,3130,1990,0.0,98075,47.56,-122.04,3130,10860,0.0
286000.0,3,1.75,1770,9000,1.0,0.0,0.0,3,7,1090,1954,0.0,98168,47.4997,-122.32600000000001,1520,21141,680.0
310000.0,2,2.0,1030,2271,3.0,0.0,0.0,3,7,1030,1999,0.0,98125,47.7263,-122.314,1439,1387,0.0
855000.0,3,2.25,3440,10628,2.0,0.0,2.0,3,10,3440,1985,0.0,98006,47.5647,-122.10799999999999,3170,11434,0.0
420000.0,4,2.5,1940,5414,2.0,0.0,0.0,3,8,1940,1997,0.0,98108,47.5461,-122.29899999999999,2050,6307,0.0
715000.0,4,3.5,3260,110579,2.0,0.0,0.0,3,10,3260,1997,0.0,98053,47.6436,-121.99700000000001,3470,97895,0.0
645000.0,3,2.25,3280,79279,1.0,0.0,0.0,3,10,3280,2001,0.0,98003,47.3207,-122.29299999999999,1860,24008,0.0
589950.0,3,2.75,1670,1350,3.0,0.0,0.0,3,9,1350,2014,0.0,98116,47.5763,-122.40799999999999,1520,4800,320.0
359000.0,3,2.25,1650,7218,1.0,0.0,0.0,3,7,1230,1985,0.0,98133,47.7237,-122.335,1690,7459,420.0
325000.0,2,0.75,1020,1076,2.0,0.0,0.0,3,7,1020,2008,0.0,98144,47.5941,-122.29899999999999,1020,1357,0.0
1030000.0,3,1.0,2050,4800,2.0,0.0,0.0,3,8,1950,1922,0.0,98112,47.6315,-122.311,2220,4800,100.0
770000.0,3,1.0,2230,3200,2.0,0.0,2.0,3,8,1630,1918,0.0,98109,47.6334,-122.35600000000001,2280,5400,600.0
399950.0,3,1.0,1470,7930,1.0,0.0,0.0,3,7,1070,1950,0.0,98177,47.7013,-122.368,1440,8100,400.0
330000.0,2,1.0,790,9784,1.0,0.0,0.0,3,6,790,1932,0.0,98155,47.7634,-122.28399999999999,2350,10102,0.0
555000.0,3,1.75,2040,6000,1.0,0.0,0.0,5,7,1120,1958,0.0,98116,47.5688,-122.397,1530,6250,920.0
489950.0,3,2.5,2400,7478,2.0,0.0,0.0,3,9,2400,2002,0.0,98019,47.7362,-121.97399999999999,2980,8182,0.0
340000.0,2,0.75,1060,48292,1.0,1.0,2.0,5,6,560,1947,0.0,98070,47.4285,-122.51100000000001,750,80201,500.0
353500.0,4,3.0,2050,4000,2.0,0.0,0.0,3,8,2050,2014,0.0,98001,47.3523,-122.275,2050,4000,0.0
295832.0,5,1.0,1410,6400,1.0,0.0,0.0,5,7,960,1955,0.0,98198,47.4207,-122.334,1400,6500,450.0
289200.0,3,2.25,1760,7023,2.0,0.0,0.0,3,7,1760,1995,0.0,98019,47.7468,-121.98,1760,7082,0.0
3600000.0,3,3.25,5020,12431,2.0,1.0,4.0,3,10,3420,1941,2002.0,98144,47.5925,-122.287,3680,12620,1600.0
195000.0,3,1.75,1580,7875,1.0,0.0,0.0,3,7,1580,1979,0.0,98022,47.1958,-122.00299999999999,1560,8314,0.0
1290000.0,5,4.0,4360,8030,2.0,0.0,0.0,3,10,4360,2015,0.0,98075,47.5923,-121.973,3570,6185,0.0
369000.0,2,2.5,980,895,2.0,0.0,0.0,3,8,670,2009,0.0,98116,47.5874,-122.38600000000001,980,899,310.0
405000.0,3,1.0,960,3960,1.0,0.0,0.0,3,7,960,1943,0.0,98199,47.6465,-122.404,1550,6050,0.0
620000.0,6,3.5,3600,6875,2.0,0.0,0.0,3,8,2740,2004,0.0,98065,47.5401,-121.87899999999999,3150,6663,860.0
420000.0,5,3.0,2150,6117,1.0,0.0,0.0,3,7,1370,2003,0.0,98106,47.538000000000004,-122.35600000000001,1990,6064,780.0
250000.0,3,2.0,1590,8100,1.0,0.0,0.0,3,7,1060,1996,0.0,98038,47.3611,-122.04700000000001,1590,8100,530.0
600000.0,7,2.25,3170,36384,2.0,0.0,0.0,3,8,3170,1969,0.0,98027,47.4654,-122.00299999999999,2460,38370,0.0
2230000.0,3,3.5,3760,5634,2.0,1.0,4.0,3,11,2830,2014,0.0,98056,47.5285,-122.205,3560,5762,930.0
775000.0,4,2.5,2880,8400,2.0,0.0,4.0,3,8,2050,1955,1987.0,98177,47.7704,-122.38600000000001,2880,7440,830.0
780000.0,4,2.75,3420,6787,2.0,0.0,0.0,3,9,3420,2010,0.0,98053,47.6962,-122.023,3450,6137,0.0
725000.0,4,2.5,2700,25870,2.0,0.0,0.0,4,8,2700,1992,0.0,98033,47.6934,-122.161,1540,20720,0.0
415000.0,4,2.0,1780,12161,1.0,0.0,0.0,5,7,1160,1950,0.0,98155,47.7746,-122.323,1780,8170,620.0
850000.0,3,2.75,3180,3680,2.0,0.0,0.0,4,9,2190,1918,0.0,98126,47.577,-122.38,2000,3680,990.0
800000.0,2,1.0,1050,8750,1.0,0.0,0.0,4,7,1050,1951,0.0,98004,47.6294,-122.215,3360,20115,0.0
229500.0,3,1.0,1230,6000,1.0,0.0,0.0,4,7,1230,1967,0.0,98002,47.3256,-122.209,1240,6000,0.0
172040.0,3,2.25,1710,7134,1.0,0.0,0.0,4,7,1130,1979,0.0,98031,47.3911,-122.191,1790,7455,580.0
403950.0,2,1.0,710,1136,2.0,0.0,0.0,4,7,710,1943,0.0,98102,47.6414,-122.329,1370,1173,0.0
565000.0,4,2.0,2040,8281,2.0,0.0,1.0,3,7,2040,1961,0.0,98033,47.6689,-122.195,2560,8281,0.0
429000.0,2,1.75,1350,6315,1.0,0.0,0.0,3,8,1350,2005,0.0,98053,47.7141,-122.03200000000001,1665,5390,0.0
493000.0,4,2.0,1910,2874,1.0,0.0,0.0,3,7,1060,1910,0.0,98122,47.6101,-122.295,1520,2874,850.0
519000.0,3,1.75,2000,5680,1.0,0.0,0.0,4,7,1080,1903,0.0,98117,47.6805,-122.366,1230,4535,920.0
935000.0,4,3.5,3510,11200,2.0,0.0,0.0,3,11,3510,2001,0.0,98059,47.5193,-122.15,3600,12124,0.0
209000.0,3,2.0,1230,1340,2.0,0.0,0.0,3,7,1020,2003,0.0,98106,47.526,-122.361,1260,1312,210.0
450000.0,3,1.5,1770,17208,1.0,0.0,0.0,3,8,1160,1959,0.0,98006,47.5659,-122.117,2450,17118,610.0
255000.0,3,2.0,930,11475,1.0,0.0,0.0,3,7,930,1978,0.0,98045,47.4644,-121.745,1280,11250,0.0
476000.0,4,1.75,2340,17541,1.0,0.0,0.0,4,7,1360,1956,0.0,98028,47.745,-122.229,2250,9212,980.0
308000.0,3,2.5,2320,7140,2.0,0.0,0.0,3,8,2320,1990,0.0,98003,47.275,-122.295,2360,7955,0.0
365000.0,4,2.5,1620,219542,2.0,0.0,0.0,3,7,1620,1980,0.0,98038,47.4014,-122.069,2240,217800,0.0
539000.0,3,1.75,1380,3225,1.0,0.0,0.0,4,7,940,1915,0.0,98103,47.6652,-122.338,1250,3750,440.0
425000.0,4,2.5,2460,5440,2.0,0.0,0.0,3,9,2460,2003,0.0,98058,47.448,-122.12100000000001,2460,5124,0.0
390000.0,2,1.0,962,1992,2.0,0.0,0.0,3,7,962,2012,0.0,98115,47.6911,-122.31299999999999,1130,1992,0.0
764000.0,4,2.5,2790,7938,2.0,0.0,0.0,3,9,2790,1997,0.0,98074,47.6223,-122.02600000000001,2780,7779,0.0
378000.0,3,2.5,2130,8404,2.0,0.0,0.0,3,8,2130,1991,0.0,98058,47.4623,-122.13,2130,8404,0.0
615000.0,3,1.75,1920,4000,1.0,0.0,0.0,3,7,1070,1950,0.0,98102,47.6392,-122.318,2280,4000,850.0
410000.0,3,2.0,1400,45738,2.0,0.0,0.0,4,8,1400,1981,0.0,98070,47.3624,-122.455,2390,56628,0.0
510000.0,3,2.5,1830,8133,1.0,0.0,0.0,3,8,1390,1996,0.0,98028,47.7478,-122.24700000000001,2310,11522,440.0
198000.0,3,1.75,1300,6318,1.0,0.0,0.0,3,7,1300,1980,0.0,98001,47.2752,-122.251,1150,8002,0.0
499950.0,3,2.25,2880,7200,1.0,0.0,0.0,3,8,1710,1970,0.0,98133,47.7707,-122.35,1880,10200,1170.0
599999.0,9,4.5,3830,6988,2.5,0.0,0.0,3,7,2450,1938,0.0,98103,47.6927,-122.338,1460,6291,1380.0
1080000.0,4,2.25,2820,5000,1.5,0.0,2.0,4,9,1800,1926,0.0,98122,47.6097,-122.287,2880,6000,1020.0
480500.0,4,2.5,2180,11200,1.0,0.0,0.0,4,8,2180,1968,0.0,98072,47.7476,-122.086,1790,11200,0.0
250000.0,3,1.0,1220,5038,1.0,0.0,0.0,5,6,1220,1942,0.0,98056,47.496,-122.189,1140,5038,0.0
632000.0,5,2.5,2260,10087,1.0,0.0,0.0,3,8,1520,1967,0.0,98008,47.5982,-122.12799999999999,2500,9440,740.0
566000.0,4,1.75,2440,5000,1.0,0.0,0.0,3,8,1340,1954,0.0,98117,47.6823,-122.37100000000001,2170,5000,1100.0
655000.0,4,3.5,2350,13402,2.0,0.0,3.0,3,8,1670,1994,0.0,98033,47.6947,-122.19,2250,9474,680.0
554950.0,4,1.75,1740,4816,1.0,0.0,0.0,5,7,870,1942,0.0,98116,47.5758,-122.382,1210,5074,870.0
282000.0,2,1.0,1150,6098,1.0,0.0,0.0,3,7,950,1948,0.0,98125,47.7259,-122.32799999999999,1790,8455,200.0
675000.0,4,3.5,3090,100835,2.0,0.0,0.0,3,9,3090,1999,0.0,98092,47.3087,-122.088,2400,50543,0.0
450000.0,4,2.0,2240,7725,1.0,0.0,0.0,5,7,1120,1956,0.0,98106,47.5331,-122.365,1340,6300,1120.0
400000.0,4,1.75,1700,20283,1.5,0.0,0.0,3,7,1340,1965,0.0,98019,47.7694,-121.90299999999999,1680,21369,360.0
486940.0,4,2.5,3250,13360,2.0,0.0,0.0,3,9,3250,2014,0.0,98030,47.3524,-122.198,2612,14448,0.0
2400000.0,4,2.5,3650,8354,1.0,1.0,4.0,3,9,1830,2000,0.0,98074,47.6338,-122.072,3120,18841,1820.0
325000.0,3,1.75,1780,13095,1.0,0.0,0.0,4,9,1780,1983,0.0,98042,47.367,-122.152,2750,13095,0.0
358000.0,3,2.25,2510,12013,2.0,0.0,0.0,3,8,2510,1988,0.0,98003,47.3473,-122.314,1870,8017,0.0
585000.0,4,2.5,2330,45860,2.0,0.0,0.0,3,9,2330,1989,0.0,98075,47.5842,-121.992,2930,5020,0.0
89950.0,1,1.0,570,4080,1.0,0.0,0.0,3,5,570,1942,0.0,98146,47.5098,-122.334,890,5100,0.0
1960000.0,3,1.75,3330,12566,1.0,1.0,4.0,4,8,1940,1960,0.0,98040,47.5287,-122.22,3730,16560,1390.0
699900.0,4,2.25,2380,16236,1.0,0.0,0.0,3,7,1540,1961,0.0,98008,47.6126,-122.12,2230,8925,840.0
290000.0,3,2.25,1500,7308,1.0,0.0,0.0,4,7,1210,1968,0.0,98055,47.4621,-122.18700000000001,1480,7400,290.0
350000.0,3,1.0,1370,8162,1.5,0.0,0.0,3,6,1370,1949,0.0,98125,47.7263,-122.289,1560,8250,0.0
310000.0,3,1.0,1250,10723,1.0,0.0,0.0,4,7,1250,1961,0.0,98059,47.4894,-122.135,1520,10723,0.0
555000.0,4,2.5,2870,6776,2.0,0.0,0.0,3,8,2870,2004,0.0,98065,47.538999999999994,-121.87799999999999,2770,6658,0.0
725000.0,3,2.5,2980,16996,2.0,0.0,0.0,3,10,2980,1992,0.0,98075,47.595,-122.016,2980,15438,0.0
284200.0,3,2.5,1570,9292,1.0,0.0,0.0,3,7,1110,1977,0.0,98001,47.3386,-122.272,1470,9222,460.0
390000.0,3,2.5,2770,8820,1.0,0.0,0.0,3,7,1900,1980,2004.0,98038,47.3685,-122.04799999999999,1850,10920,870.0
680000.0,4,2.75,3620,35429,2.0,0.0,0.0,3,10,3620,2006,0.0,98058,47.4238,-122.098,3310,54193,0.0
245000.0,2,1.0,670,2356,1.0,0.0,0.0,5,6,670,1960,0.0,98144,47.5918,-122.295,1220,1740,0.0
297000.0,2,1.5,1430,1650,3.0,0.0,0.0,3,7,1430,1999,0.0,98125,47.7222,-122.29,1430,1650,0.0
330000.0,3,1.0,1850,5775,2.0,0.0,0.0,3,6,1740,1928,0.0,98108,47.5446,-122.296,1520,3578,110.0
705000.0,3,1.0,1440,2618,1.5,0.0,0.0,4,7,1440,1906,0.0,98103,47.6582,-122.336,1850,3990,0.0
293000.0,4,2.5,3250,235063,1.0,0.0,2.0,3,9,3250,1973,0.0,98092,47.2582,-122.113,1600,44287,0.0
176500.0,3,1.0,930,9900,1.5,0.0,0.0,4,5,930,1910,0.0,98032,47.3745,-122.23100000000001,930,7200,0.0
352500.0,4,2.5,2100,10750,1.0,0.0,2.0,4,8,2100,1967,0.0,98023,47.3338,-122.337,2310,10425,0.0
920000.0,3,2.25,3650,5353,2.0,0.0,4.0,4,7,2200,1947,0.0,98144,47.5949,-122.291,1950,4970,1450.0
935000.0,5,3.0,2700,5001,2.0,0.0,0.0,3,10,2700,2009,0.0,98115,47.6811,-122.288,1610,5191,0.0
1230000.0,4,2.5,3040,7000,2.0,0.0,0.0,3,9,3040,2001,0.0,98040,47.5934,-122.244,2320,17511,0.0
332500.0,3,1.0,1030,8164,1.0,0.0,0.0,4,7,1030,1950,0.0,98133,47.7353,-122.334,1340,8164,0.0
440000.0,3,1.75,1550,7820,1.0,0.0,0.0,4,7,1210,1981,0.0,98034,47.717,-122.163,1550,6900,340.0
640000.0,3,2.0,1470,4640,1.5,0.0,0.0,4,7,1470,1926,0.0,98199,47.6398,-122.39299999999999,1700,5000,0.0
1640000.0,3,2.5,3110,6765,2.0,0.0,1.0,4,9,2550,1946,0.0,98115,47.6886,-122.27600000000001,2630,7626,560.0
100000.0,2,1.0,910,22000,1.0,0.0,0.0,3,6,910,1956,0.0,98001,47.2777,-122.25200000000001,1326,9891,0.0
290000.0,3,2.25,1500,7482,1.0,0.0,0.0,4,7,1210,1968,0.0,98055,47.4619,-122.18700000000001,1480,7308,290.0
480000.0,4,2.5,2870,35757,2.0,0.0,0.0,4,9,2870,1977,0.0,98077,47.7568,-122.05,2700,41221,0.0
414000.0,3,2.5,1790,3754,2.0,0.0,0.0,3,8,1790,2013,0.0,98065,47.534,-121.84100000000001,1800,3393,0.0
875000.0,4,1.0,1670,4600,1.5,0.0,0.0,5,8,1670,1906,0.0,98103,47.6838,-122.33200000000001,1820,4600,0.0
490000.0,3,2.25,2380,6000,1.0,0.0,0.0,3,8,2040,1961,0.0,98115,47.6955,-122.275,1680,7200,340.0
356000.0,2,2.25,1230,989,3.0,0.0,0.0,3,8,1230,2007,0.0,98103,47.6975,-122.348,1230,1223,0.0
290000.0,3,2.25,1650,10336,1.0,0.0,0.0,3,7,1500,1962,0.0,98133,47.7757,-122.35,1420,10260,150.0
760000.0,4,2.5,2990,12788,2.0,0.0,0.0,3,10,2990,1988,0.0,98075,47.5601,-122.037,3250,12212,0.0
600000.0,4,1.75,1740,7700,1.0,0.0,0.0,5,7,1740,1968,0.0,98008,47.6259,-122.111,1740,8120,0.0
435000.0,3,1.75,1310,8065,1.0,0.0,0.0,4,6,1310,1948,0.0,98117,47.701,-122.368,1420,8100,0.0
380000.0,2,1.0,700,4836,1.0,0.0,0.0,4,6,700,1926,0.0,98125,47.7139,-122.288,1190,7050,0.0
962000.0,4,2.25,3320,20100,1.0,0.0,0.0,4,8,1810,1981,0.0,98006,47.5566,-122.15299999999999,2450,9821,1510.0
594866.0,3,3.0,2780,6000,2.0,0.0,0.0,3,9,2780,2013,0.0,98065,47.5184,-121.88600000000001,2850,6000,0.0
784000.0,3,3.5,3950,111078,1.5,0.0,0.0,3,9,2460,1989,0.0,98052,47.696999999999996,-122.072,2480,88500,1490.0
665000.0,2,2.0,1615,4590,1.5,0.0,0.0,5,8,1615,1906,0.0,98103,47.6886,-122.348,1470,4590,0.0
262000.0,1,0.75,520,12981,1.0,0.0,0.0,5,3,520,1920,0.0,98022,47.2082,-121.995,1340,12233,0.0
554000.0,2,1.0,820,3700,1.0,0.0,0.0,5,7,820,1968,0.0,98040,47.588,-122.251,1750,9000,0.0
292000.0,4,2.75,2414,7693,2.0,0.0,0.0,3,8,2414,2006,0.0,98002,47.3046,-122.22200000000001,1500,7177,0.0
365000.0,5,2.5,2260,7040,2.0,0.0,0.0,3,8,2260,1999,0.0,98038,47.352,-122.038,2180,6910,0.0
430000.0,4,1.75,1890,6000,1.0,0.0,0.0,4,6,1110,1947,0.0,98125,47.7274,-122.305,1560,6356,780.0
480000.0,3,1.0,1100,5700,1.0,0.0,0.0,3,7,1100,1950,0.0,98115,47.6883,-122.28200000000001,1560,6588,0.0
860000.0,4,1.75,1890,4500,2.0,0.0,0.0,5,7,1490,1937,0.0,98115,47.6751,-122.289,1890,5000,400.0
226450.0,3,1.75,1730,7200,1.5,0.0,0.0,4,6,1730,1944,0.0,98032,47.3774,-122.236,860,7200,0.0
1120000.0,4,2.25,4470,60373,2.0,0.0,0.0,3,11,4470,1988,0.0,98072,47.7289,-122.12700000000001,3210,40450,0.0
599000.0,3,2.75,1840,2060,2.0,0.0,0.0,3,10,1700,2013,0.0,98027,47.53,-122.073,2590,2680,140.0
795000.0,4,3.5,3200,3250,2.0,0.0,0.0,3,9,2670,2007,0.0,98029,47.5515,-122.0,3400,3663,530.0
620000.0,4,2.5,1900,9775,1.0,0.0,0.0,5,7,1900,1967,0.0,98033,47.6856,-122.16799999999999,1990,10500,0.0
449950.0,4,2.5,2420,5244,2.0,0.0,0.0,3,9,2420,2007,0.0,98166,47.4729,-122.35,1400,5250,0.0
429000.0,3,3.25,1410,1246,3.0,0.0,0.0,3,8,1410,2005,0.0,98103,47.6981,-122.34,1410,1253,0.0
300000.0,2,1.75,2120,6350,1.0,0.0,0.0,4,6,1440,1924,0.0,98103,47.6974,-122.35600000000001,1590,6350,680.0
760000.0,4,2.5,2730,36183,2.0,0.0,0.0,3,9,2730,1986,0.0,98052,47.7036,-122.12700000000001,2710,5964,0.0
594000.0,3,2.25,1270,1406,2.0,0.0,0.0,3,8,1060,2014,0.0,98105,47.6647,-122.28399999999999,1160,1327,210.0
206135.0,3,1.0,1340,11070,1.0,0.0,0.0,4,7,1340,1978,0.0,98030,47.3527,-122.178,1650,7630,0.0
350000.0,4,1.0,1510,7200,1.5,0.0,0.0,4,7,1510,1955,0.0,98155,47.761,-122.307,1950,10656,0.0
418800.0,4,2.25,2100,9984,1.0,0.0,0.0,4,7,1290,1973,0.0,98028,47.7365,-122.242,1930,10511,810.0
1250000.0,1,1.25,1810,5070,1.5,1.0,4.0,4,8,1230,1967,0.0,98075,47.5814,-122.081,2280,5070,580.0
370000.0,3,2.25,2110,13300,2.0,0.0,0.0,4,8,2110,1985,0.0,98038,47.3725,-122.06,2470,14000,0.0
656000.0,4,1.75,1440,4300,1.5,0.0,0.0,4,8,1290,1929,0.0,98117,47.6846,-122.37200000000001,1640,5000,150.0
377000.0,3,1.75,1820,34800,1.0,0.0,0.0,4,6,1820,1967,0.0,98027,47.4616,-121.98,2570,52707,0.0
675000.0,4,2.0,1890,5188,1.5,0.0,0.0,4,7,1670,1940,0.0,98105,47.6633,-122.287,1800,4848,220.0
547500.0,3,2.0,1850,9570,1.0,0.0,0.0,4,7,950,1940,0.0,98115,47.696999999999996,-122.322,1430,6380,900.0
1610000.0,4,3.5,3920,19088,1.0,0.0,1.0,3,10,2240,2005,0.0,98040,47.576,-122.214,3800,13749,1680.0
695000.0,4,3.5,3510,9364,2.0,0.0,0.0,3,10,3510,2001,0.0,98065,47.54,-121.876,3510,9161,0.0
284700.0,3,1.0,1700,8645,1.0,0.0,0.0,3,6,1700,1955,0.0,98146,47.4899,-122.337,1500,7980,0.0
415000.0,3,1.0,1630,8146,1.0,0.0,0.0,3,7,1630,1952,0.0,98125,47.7293,-122.29,1480,8146,0.0
605000.0,3,2.75,2450,5750,2.0,0.0,0.0,3,9,2450,2013,0.0,98065,47.5439,-121.86200000000001,3200,8036,0.0
320000.0,4,2.5,2190,7125,2.0,0.0,0.0,5,8,2190,1978,0.0,98032,47.3709,-122.285,2190,8075,0.0
390000.0,3,1.75,1430,9857,1.0,0.0,2.0,4,7,1140,1980,0.0,98045,47.4964,-121.771,1310,9880,290.0
388500.0,4,2.5,2718,6197,2.0,0.0,0.0,3,8,2718,2006,0.0,98092,47.3255,-122.164,2667,5000,0.0
331500.0,4,2.5,2050,10271,2.0,0.0,0.0,3,7,2050,1998,0.0,98042,47.3628,-122.075,2050,8103,0.0
220000.0,4,1.75,1910,8171,1.0,0.0,0.0,3,7,1910,1986,0.0,98030,47.35,-122.16799999999999,1910,7542,0.0
375000.0,3,2.5,1830,13042,2.0,0.0,0.0,3,8,1830,1990,0.0,98038,47.3738,-122.042,1940,6996,0.0
284000.0,4,1.75,1880,8800,1.0,0.0,0.0,3,7,1130,1960,0.0,98168,47.5137,-122.333,1340,8733,750.0
269950.0,4,2.5,2540,8400,2.0,0.0,0.0,5,7,2540,1977,0.0,98032,47.3754,-122.277,1600,8050,0.0
373000.0,3,1.75,1310,7811,1.0,0.0,0.0,3,7,1310,1976,0.0,98034,47.7319,-122.167,1530,7800,0.0
601002.0,4,2.5,2050,8094,1.0,0.0,0.0,3,8,1050,1976,0.0,98052,47.6614,-122.13799999999999,1990,9020,1000.0
357500.0,3,3.5,2080,5100,2.0,0.0,0.0,3,8,2080,2004,0.0,98038,47.35,-122.005,2080,5100,0.0
678000.0,3,1.75,1670,7210,1.0,0.0,0.0,5,8,1670,1967,0.0,98008,47.6344,-122.116,2200,7210,0.0
325000.0,3,1.0,1150,7486,1.0,0.0,0.0,3,7,1150,1970,0.0,98034,47.7261,-122.219,1510,7486,0.0
620000.0,3,2.5,2590,7237,2.0,0.0,0.0,3,8,2590,2004,0.0,98125,47.7113,-122.309,1670,7648,0.0
429300.0,6,2.25,2930,15949,1.0,0.0,0.0,4,8,1730,1965,0.0,98034,47.7188,-122.185,1730,8550,1200.0
640000.0,3,2.5,2160,4000,1.5,0.0,0.0,3,8,1960,1903,2013.0,98122,47.6045,-122.307,2160,5120,200.0
